Lufthygienisches ‹berwachungssystem Niedersachsen;
Hannover (Verkehrsstation);;Feinstaub (PM10);;Stickstoffdioxid;;Stickstoffoxide;;Kohlenmonoxid;;Temperatur;;Luftdruck;;Relative Feuchte;;
Datum;Uhrzeit;µg/m≥;Status;µg/m≥;Status;µg/m≥;Status;mg/m≥;Status;∞C;Status;hPa;Status;%;Status;
17.03.2019;12:00;7,993; ;27,231;;46,923;;0,15292;E;7,59;;992,1;;85,8;;
17.03.2019;13:00;7,882; ;25,286;;43,564;;0,16650;E;8,99;;992,6;;73,5;;
17.03.2019;14:00;7,518; ;27,383;;51,062;;0,17919;E;9,55;;992,7;;64,6;;
17.03.2019;15:00;7,138; ;30,125;;53,350;;0,19936;E;9,26;;993,5;;68,4;;
17.03.2019;16:00;6,823; ;30,048;;57,833;;0,22011;E;7,47;;994,6;;78,2;;
17.03.2019;17:00;6,593; ;40,070;;71,015;;0,23309;E;6,67;;995,5;;78,8;;
17.03.2019;18:00;6,528; ;38,018;;75,582;;0,25716;E;7,35;;996,1;;73,1;;
17.03.2019;19:00;6,514; ;55,259;;94,770;;0,26549;E;7,01;;996,8;;74,8;;
17.03.2019;20:00;6,590; ;46,849;;81,318;;0,27847;E;6,73;;997,3;;71,8;;
17.03.2019;21:00;6,647; ;39,276;;62,013;;0,27995;E;6,53;;998,1;;70,3;;
17.03.2019;22:00;6,724; ;32,132;;48,530;;0,27593;E;5,96;;998,7;;72,2;;
17.03.2019;23:00;6,946; ;24,991;;41,224;;0,26217;E;5,94;;999,2;;68,2;;
18.03.2019;00:00;6,962; ;17,016;;26,286;;0,24278;E;5,58;;999,8;;70,4;;
18.03.2019;01:00;7,043; ;11,440;;14,147;;0,22738;E;5,03;;1000,1;;73,7;;
18.03.2019;02:00;7,193; ;;*;;*;0,19803;E;4,65;;1000,3;;74,2;;
18.03.2019;03:00;7,511; ;11,439;;13,464;;0,17854;E;4,56;;1000,4;;76,0;;
18.03.2019;04:00;7,845; ;11,891;;15,686;;0,15385;E;4,68;;1000,7;;77,3;;
18.03.2019;05:00;8,100; ;15,946;;27,207;;0,14426;E;4,81;;1001,1;;79,0;;
18.03.2019;06:00;8,272; ;38,160;;75,898;;0,14786;E;4,64;;1001,7;;81,4;;
18.03.2019;07:00;8,444; ;65,985;;164,684;;0,16809;E;4,69;;1002,5;;82,9;;
18.03.2019;08:00;8,737; ;77,521;;192,720;;0,20902;E;5,11;;1003,0;;80,7;;
18.03.2019;09:00;9,075; ;65,881;;157,073;;0,23605;E;5,97;;1003,9;;75,2;;
18.03.2019;10:00;9,598; ;47,301;;123,281;;0,25259;E;6,73;;1004,5;;71,5;;
18.03.2019;11:00;10,316; ;42,576;;100,089;;0,26506;E;7,74;;1005,2;;66,7;;
18.03.2019;12:00;10,740; ;37,024;;80,629;;0,27418;E;7,71;;1005,9;;65,3;;
18.03.2019;13:00;11,000; ;56,209;;141,177;;0,28770;E;5,59;;1006,8;;84,6;;
18.03.2019;14:00;11,345; ;59,192;;134,202;;0,29395;E;7,12;;1006,8;;75,2;;
18.03.2019;15:00;11,625; ;54,378;;120,380;;0,28869;E;6,55;;1007,5;;80,8;;
18.03.2019;16:00;11,978; ;52,114;;111,153;;0,27357;E;8,11;;1007,7;;69,4;;
18.03.2019;17:00;12,179; ;45,638;;101,968;;0,26874;E;6,61;;1008,8;;75,6;;
18.03.2019;18:00;12,530; ;53,162;;108,076;;0,27895;E;6,14;;1009,7;;74,8;;
18.03.2019;19:00;12,919; ;56,544;;106,666;;0,29254;E;5,79;;1010,4;;76,2;;
18.03.2019;20:00;13,256; ;46,092;;84,775;;0,29347;E;5,28;;1011,4;;76,5;;
18.03.2019;21:00;13,647; ;43,112;;83,099;;0,29071;E;5,05;;1012,2;;78,2;;
18.03.2019;22:00;13,969; ;31,776;;54,319;;0,28054;E;4,72;;1013,1;;80,8;;
18.03.2019;23:00;14,006; ;22,762;;39,674;;0,26439;E;4,34;;1013,7;;80,7;;
19.03.2019;00:00;14,244; ;21,049;;32,177;;0,23564;E;3,78;;1014,2;;83,4;;
19.03.2019;01:00;14,443; ;15,628;;26,471;;0,20802;E;3,63;;1014,5;;83,3;;
19.03.2019;02:00;14,690; ;12,393;;16,600;;0,17976;E;3,78;;1015,1;;83,0;;
19.03.2019;03:00;14,814; ;;*;;*;0,15051;E;3,86;;1015,4;;83,4;;
19.03.2019;04:00;14,988; ;13,021;;19,504;;0,13637;E;3,60;;1015,9;;87,1;;
19.03.2019;05:00;15,296; ;21,551;;39,895;;0,12452;E;3,16;;1016,3;;89,1;;
19.03.2019;06:00;15,686; ;44,060;;98,094;;0,12817;E;3,02;;1016,9;;89,2;;
19.03.2019;07:00;16,013; ;80,046;;207,338;;0,16287;E;3,17;;1017,3;;88,0;;
19.03.2019;08:00;16,161; ;86,456;;227,758;;0,20593;E;3,29;;1018,1;;87,1;;
19.03.2019;09:00;16,271; ;77,977;;206,366;;0,24746;E;4,36;;1018,8;;83,5;;
19.03.2019;10:00;16,353; ;;*;;*;0,26774;E;5,80;;1019,4;;78,0;;
19.03.2019;11:00;16,207; ;;*;;*;0,29473;E;7,08;;1019,7;;70,2;;
19.03.2019;12:00;16,238; ;;*;;*;;*;7,43;;1020,1;;63,1;;
19.03.2019;13:00;16,285; ;;*;;*;;*;8,11;;1020,2;;55,6;;
19.03.2019;14:00;16,283; ;50,770;;119,842;;;*;8,60;;1020,4;;53,2;;
19.03.2019;15:00;16,349; ;66,814;;153,887;;;*;9,14;;1020,5;;49,4;;
19.03.2019;16:00;16,294; ;65,315;;145,550;;;*;9,03;;1020,8;;48,0;;
19.03.2019;17:00;16,399; ;70,053;;147,743;;;*;9,24;;1020,9;;49,5;;
19.03.2019;18:00;16,366; ;76,720;;149,597;;0,47947;E;9,09;;1021,2;;50,3;;
19.03.2019;19:00;16,382; ;87,647;;175,358;;0,49173;E;8,46;;1021,8;;52,8;;
19.03.2019;20:00;16,568; ;90,860;;194,709;;0,51699;E;7,21;;1022,3;;57,5;;
19.03.2019;21:00;17,049; ;101,394;;235,899;;0,55934;E;6,02;;1022,9;;63,6;;
19.03.2019;22:00;17,625; ;100,640;;224,792;;0,60486; ;5,35;;1023,4;;66,1;;
19.03.2019;23:00;18,202; ;97,161;;213,105;;0,65064; ;4,66;;1023,9;;68,4;;
20.03.2019;00:00;18,788; ;78,275;;149,238;;0,66141; ;3,98;;1024,0;;70,6;;
20.03.2019;01:00;19,098; ;44,872;;53,300;;0,64699; ;2,90;;1024,2;;75,8;;
20.03.2019;02:00;19,340; ;54,038;;79,980;;0,64058; ;2,28;;1024,1;;79,6;;
20.03.2019;03:00;19,419; ;51,191;;77,155;;0,62731; ;2,07;;1024,0;;81,9;;
20.03.2019;04:00;19,370; ;39,045;;57,080;;0,58329;E;2,00;;1024,1;;82,1;;
20.03.2019;05:00;19,235; ;37,092;;49,538;;0,52926;E;1,85;;1024,0;;82,2;;
20.03.2019;06:00;19,146; ;60,377;;122,323;;0,49039;E;2,10;;1024,2;;80,9;;
20.03.2019;07:00;19,172; ;86,597;;248,202;;0,48159;E;2,48;;1024,5;;79,5;;
20.03.2019;08:00;19,709; ;94,898;;356,897;;0,49870;E;3,41;;1024,9;;77,2;;
20.03.2019;09:00;20,514; ;83,530;;256,142;;0,51302;E;5,46;;1025,1;;71,8;;
20.03.2019;10:00;21,114; ;70,080;;174,168;;0,51901;E;8,53;;1025,6;;63,9;;
20.03.2019;11:00;21,440; ;61,994;;157,381;;0,51989;E;11,67;;1025,6;;51,9;;
20.03.2019;12:00;21,754; ;56,527;;132,265;;0,53131;E;12,61;;1025,5;;50,8;;
20.03.2019;13:00;22,186; ;75,075;;170,679;;0,54957;E;12,84;;1025,8;;51,4;;
20.03.2019;14:00;22,654; ;93,812;;229,315;;0,56822;E;12,68;;1026,0;;51,8;;
20.03.2019;15:00;23,244; ;92,556;;201,068;;0,54959;E;12,80;;1025,8;;52,3;;
20.03.2019;16:00;23,743; ;80,618;;185,427;;0,53459;E;12,86;;1025,7;;53,2;;
20.03.2019;17:00;24,029; ;79,063;;182,908;;0,53634;E;12,72;;1025,5;;55,1;;
20.03.2019;18:00;24,300; ;90,628;;194,643;;0,55249;E;12,49;;1025,6;;56,5;;
20.03.2019;19:00;24,597; ;88,794;;180,017;;0,57344;E;12,17;;1025,8;;59,5;;
20.03.2019;20:00;24,646; ;70,032;;120,775;;0,60297; ;11,67;;1026,2;;63,7;;
20.03.2019;21:00;24,479; ;70,688;;119,443;;0,61432; ;10,87;;1026,5;;69,1;;
20.03.2019;22:00;24,529; ;75,459;;131,150;;0,61213; ;10,02;;1026,7;;73,1;;
20.03.2019;23:00;24,917; ;;*;;*;0,62894; ;9,74;;1026,8;;75,1;;
21.03.2019;00:00;25,674; ;44,594;;67,479;;0,62306; ;9,98;;1027,0;;75,7;;
21.03.2019;01:00;26,841; ;33,259;;46,262;;0,60168; ;10,18;;1027,1;;76,3;;
21.03.2019;02:00;28,129; ;30,592;;38,851;;0,56744;E;10,04;;1027,2;;78,2;;
21.03.2019;03:00;29,762; ;34,211;;43,188;;0,53677;E;10,07;;1026,9;;80,3;;
21.03.2019;04:00;31,389; ;44,201;;61,654;;0,49642;E;9,93;;1026,5;;81,6;;
21.03.2019;05:00;32,745; ;43,217;;71,921;;0,47251;E;9,87;;1026,5;;80,3;;
21.03.2019;06:00;34,062; ;61,466;;154,867;;0,46548;E;10,02;;1026,7;;79,2;;
21.03.2019;07:00;35,297; ;79,770;;239,273;;0,46818;E;10,22;;1026,9;;78,8;;
21.03.2019;08:00;35,965; ;72,415;;288,562;;0,48251;E;10,66;;1027,1;;78,1;;
21.03.2019;09:00;36,063; ;66,330;;227,679;;0,49744;E;11,10;;1027,2;;76,2;;
21.03.2019;10:00;36,443; ;62,015;;172,355;;0,50452;E;11,35;;1027,5;;74,4;;
21.03.2019;11:00;37,452; ;61,055;;157,900;;0,51537;E;12,01;;1027,5;;72,2;;
21.03.2019;12:00;38,298; ;48,226;;121,888;;0,52428;E;12,95;;1027,4;;67,8;;
21.03.2019;13:00;38,945; ;43,786;;145,863;;0,53467;E;14,15;;1027,1;;63,7;;
21.03.2019;14:00;39,506; ;58,045;;146,210;;0,52504;E;14,89;;1026,7;;61,1;;
21.03.2019;15:00;39,889; ;64,855;;148,678;;0,48938;E;15,35;;1026,2;;59,3;;
21.03.2019;16:00;40,347; ;63,160;;131,233;;0,47278;E;15,70;;1025,6;;58,7;;
21.03.2019;17:00;40,956; ;65,114;;142,452;;0,46168;E;15,40;;1025,5;;60,4;;
21.03.2019;18:00;41,636; ;70,720;;146,113;;0,47213;E;14,96;;1025,5;;62,6;;
21.03.2019;19:00;42,687; ;67,815;;116,781;;0,47860;E;13,89;;1025,6;;68,0;;
21.03.2019;20:00;44,129; ;86,783;;197,887;;0,50878;E;12,74;;1025,8;;73,3;;
21.03.2019;21:00;45,533; ;92,926;;239,458;;0,56625;E;11,87;;1026,1;;77,5;;
21.03.2019;22:00;46,794; ;95,369;;307,314;;0,63065; ;10,95;;1026,1;;81,5;;
21.03.2019;23:00;48,025; ;84,732;;274,543;;0,69994; ;9,95;;1026,2;;85,4;;
22.03.2019;00:00;48,996; ;;*;;*;0,74462; ;8,97;;1026,4;;89,6;;
22.03.2019;01:00;50,032; ;63,848;;272,681;;0,81240; ;8,56;;1026,1;;90,0;;
22.03.2019;02:00;50,761; ;61,757;;250,241;;0,88085; ;7,76;;1025,9;;92,6;;
22.03.2019;03:00;51,287; ;58,339;;228,543;;0,93720; ;7,40;;1025,8;;93,2;;
22.03.2019;04:00;51,792; ;49,369;;227,946;;0,97068; ;6,95;;1025,6;;93,2;;
22.03.2019;05:00;52,173; ;43,329;;145,860;;0,94828; ;6,62;;1025,4;;93,4;;
22.03.2019;06:00;51,788; ;49,670;;169,862;;0,92755; ;5,89;;1025,2;;96,6;;
22.03.2019;07:00;51,411; ;49,210;;260,700;;0,91598; ;5,62;;1025,6;;94,8;;
22.03.2019;08:00;51,223; ;53,676;;242,796;;0,90781; ;5,28;;1026,0;;96,9;;
22.03.2019;09:00;51,105; ;43,630;;178,163;;0,85882; ;5,83;;1026,0;;98,5;;
22.03.2019;10:00;51,609; ;43,931;;166,202;;0,80044; ;8,20;;1025,7;;95,4;;
22.03.2019;11:00;51,647; ;38,464;;103,550;;0,74824; ;12,47;;1025,2;;76,8;;
22.03.2019;12:00;51,852; ;32,541;;65,828;;0,69279; ;14,97;;1024,7;;65,2;;
22.03.2019;13:00;52,203; ;37,991;;72,642;;0,66449; ;15,77;;1024,0;;62,2;;
22.03.2019;14:00;52,422; ;40,206;;71,037;;0,63728; ;16,64;;1023,2;;58,7;;
22.03.2019;15:00;52,499; ;48,824;;90,793;;0,59710;E;17,35;;1022,3;;55,8;;
22.03.2019;16:00;52,501; ;33,361;;54,060;;0,56538;E;17,99;;1021,6;;53,3;;
22.03.2019;17:00;52,501; ;33,795;;50,385;;0,55060;E;18,24;;1020,8;;53,3;;
22.03.2019;18:00;52,683; ;31,103;;42,474;;0,53722;E;17,79;;1020,3;;56,5;;
22.03.2019;19:00;52,973; ;44,315;;61,114;;0,55002;E;16,82;;1020,0;;64,2;;
22.03.2019;20:00;53,377; ;59,262;;83,848;;0,57232;E;15,62;;1019,8;;70,1;;
22.03.2019;21:00;53,677; ;62,352;;86,024;;0,58242;E;14,77;;1019,8;;72,3;;
22.03.2019;22:00;53,927; ;86,051;;182,919;;0,61746; ;13,47;;1019,8;;77,0;;
22.03.2019;23:00;53,644; ;63,621;;100,612;;0,62580; ;12,84;;1019,6;;76,9;;
23.03.2019;00:00;52,769; ;41,937;;55,846;;0,62073; ;12,55;;1019,2;;73,6;;
23.03.2019;01:00;51,500; ;;*;;*;0,60667; ;12,12;;1018,7;;74,4;;
23.03.2019;02:00;50,290; ;26,416;;33,632;;0,59036;E;11,92;;1018,4;;74,8;;
23.03.2019;03:00;49,172; ;23,116;;28,970;;0,55711;E;12,10;;1018,1;;72,9;;
23.03.2019;04:00;47,958; ;37,036;;48,863;;0,52679;E;10,79;;1018,1;;78,3;;
23.03.2019;05:00;46,587; ;33,714;;50,425;;0,49489;E;10,27;;1018,5;;74,9;;
23.03.2019;06:00;46,334; ;30,229;;54,675;;0,44340;E;9,03;;1018,9;;82,4;;
23.03.2019;07:00;47,869; ;30,222;;57,100;;0,42852;E;7,71;;1019,6;;95,5;;
23.03.2019;08:00;48,767; ;27,708;;52,107;;0,42122;E;7,13;;1020,3;;93,7;;
23.03.2019;09:00;50,005; ;28,021;;60,519;;0,43572;E;7,17;;1021,0;;90,7;;
23.03.2019;10:00;50,332; ;40,718;;89,232;;0,45626;E;7,34;;1021,5;;87,9;;
23.03.2019;11:00;51,087; ;44,533;;98,103;;0,48550;E;7,85;;1021,7;;86,4;;
23.03.2019;12:00;52,010; ;47,715;;112,733;;0,51029;E;8,48;;1022,2;;84,0;;
23.03.2019;13:00;52,539; ;55,916;;134,209;;0,54636;E;9,35;;1022,4;;80,3;;
23.03.2019;14:00;52,851; ;55,347;;125,360;;0,57646;E;10,59;;1022,4;;76,0;;
23.03.2019;15:00;53,002; ;48,734;;106,822;;0,58739;E;11,50;;1022,3;;72,4;;
23.03.2019;16:00;53,296; ;57,039;;127,680;;0,61194; ;12,34;;1022,2;;70,6;;
23.03.2019;17:00;53,647; ;50,465;;111,999;;0,63340; ;12,03;;1022,4;;72,5;;
23.03.2019;18:00;53,822; ;45,934;;95,057;;0,63378; ;11,27;;1022,6;;81,8;;
23.03.2019;19:00;53,676; ;38,183;;79,883;;0,62049; ;10,22;;1022,9;;88,0;;
23.03.2019;20:00;52,341; ;36,434;;67,579;;0,60105; ;9,79;;1023,3;;86,1;;
23.03.2019;21:00;50,723; ;37,687;;60,190;;0,57767;E;9,24;;1023,6;;83,7;;
23.03.2019;22:00;48,542; ;34,825;;51,789;;0,54536;E;8,32;;1023,8;;81,7;;
23.03.2019;23:00;46,659; ;34,786;;51,425;;0,52774;E;7,24;;1023,9;;83,3;;
24.03.2019;00:00;45,264; ;35,532;;51,117;;0,49604;E;6,32;;1023,8;;84,5;;
24.03.2019;01:00;44,150; ;29,846;;43,593;;0,44536;E;5,48;;1023,5;;87,0;;
24.03.2019;02:00;43,079; ;;*;;*;0,41414;E;4,85;;1023,5;;88,7;;
24.03.2019;03:00;41,919; ;42,190;;59,807;;0,38902;E;3,67;;1023,1;;92,9;;
24.03.2019;04:00;41,023; ;33,170;;42,402;;0,36541;E;3,65;;1022,9;;93,4;;
24.03.2019;05:00;40,726; ;38,932;;56,903;;0,35982;E;3,10;;1022,5;;94,0;;
24.03.2019;06:00;40,215; ;28,302;;43,209;;0,33807;E;3,41;;1022,3;;96,1;;
24.03.2019;07:00;38,049; ;16,739;;20,301;;0,31108;E;3,39;;1022,0;;96,7;;
24.03.2019;08:00;36,318; ;21,813;;30,976;;0,29983;E;3,60;;1021,6;;96,2;;
24.03.2019;09:00;34,528; ;17,262;;25,540;;0,29530;E;4,09;;1021,3;;94,1;;
24.03.2019;10:00;32,895; ;17,615;;26,119;;0,28822;E;5,27;;1021,2;;86,8;;
24.03.2019;11:00;31,034; ;23,220;;37,067;;0,28258;E;6,01;;1020,7;;81,5;;
24.03.2019;12:00;28,895; ;31,044;;51,948;;0,29018;E;8,23;;1019,9;;67,4;;
24.03.2019;13:00;27,156; ;37,220;;66,869;;0,28212;E;9,13;;1019,2;;59,1;;
24.03.2019;14:00;25,851; ;34,958;;64,601;;0,28979;E;9,50;;1018,4;;55,2;;
24.03.2019;15:00;24,464; ;34,146;;61,390;;0,31747;E;9,79;;1017,8;;42,9;;
24.03.2019;16:00;23,052; ;33,335;;61,614;;0,32380;E;10,12;;1017,2;;48,3;;
24.03.2019;17:00;21,501; ;32,417;;56,583;;0,33431;E;10,10;;1016,7;;38,8;;
24.03.2019;18:00;19,859; ;47,205;;83,224;;0,34848;E;9,96;;1016,3;;38,6;;
24.03.2019;19:00;17,968; ;59,929;;104,277;;0,37685;E;9,28;;1015,9;;41,7;;
24.03.2019;20:00;16,895; ;69,303;;113,795;;0,39563;E;8,16;;1015,7;;48,3;;
24.03.2019;21:00;16,175; ;68,705;;114,297;;0,41502;E;7,34;;1015,2;;54,1;;
24.03.2019;22:00;16,006; ;51,678;;87,481;;0,44781;E;7,34;;1014,7;;59,0;;
24.03.2019;23:00;15,889; ;29,165;;51,421;;0,43379;E;7,20;;1014,0;;63,5;;
25.03.2019;00:00;15,691; ;20,265;;31,524;;0,42142;E;6,42;;1013,5;;67,0;;
25.03.2019;01:00;15,488; ;11,931;;17,026;;0,42877;E;6,01;;1012,6;;69,1;;
25.03.2019;02:00;15,283; ;11,541;;15,765;;0,42704;E;5,49;;1011,4;;69,4;;
25.03.2019;03:00;15,105; ;;*;;*;0,40708;E;5,48;;1009,9;;68,0;;
25.03.2019;04:00;14,898; ;10,255;;12,373;;0,38966;E;5,62;;1008,6;;72,7;;
25.03.2019;05:00;14,717; ;14,318;;32,139;;0,37411;E;5,13;;1007,6;;83,0;;
25.03.2019;06:00;14,331; ;33,418;;72,592;;0,35722;E;5,07;;1007,7;;86,8;;
25.03.2019;07:00;13,502; ;60,333;;133,084;;0,37903;E;4,68;;1008,1;;88,4;;
25.03.2019;08:00;12,705; ;68,618;;160,615;;0,41485;E;4,83;;1008,0;;86,4;;
25.03.2019;09:00;11,802; ;75,244;;204,371;;0,45088;E;5,30;;1008,0;;85,4;;
25.03.2019;10:00;11,134; ;69,679;;177,318;;0,47098;E;5,58;;1007,9;;86,3;;
25.03.2019;11:00;10,463; ;54,181;;123,709;;0,48736;E;5,76;;1008,1;;85,0;;
25.03.2019;12:00;9,992; ;45,419;;110,709;;0,50052;E;5,95;;1008,5;;87,0;;
25.03.2019;13:00;9,469; ;38,026;;116,090;;0,51339;E;6,30;;1009,2;;83,6;;
25.03.2019;14:00;8,879; ;38,092;;89,517;;0,51360;E;7,90;;1009,7;;71,0;;
25.03.2019;15:00;8,871; ;56,251;;115,591;;0,50279;E;7,73;;1010,2;;71,0;;
25.03.2019;16:00;8,900; ;45,305;;100,315;;0,49601;E;7,35;;1011,2;;72,6;;
25.03.2019;17:00;8,961; ;57,716;;110,076;;0,48009;E;6,15;;1012,2;;84,7;;
25.03.2019;18:00;9,095; ;57,832;;114,150;;0,48395;E;7,07;;1013,1;;77,6;;
25.03.2019;19:00;9,329; ;63,458;;125,543;;0,49126;E;6,92;;1014,4;;79,1;;
25.03.2019;20:00;9,491; ;51,312;;86,148;;0,49868;E;6,61;;1015,6;;80,9;;
25.03.2019;21:00;9,704; ;44,851;;81,259;;0,50373;E;6,44;;1016,6;;84,7;;
25.03.2019;22:00;9,928; ;32,690;;53,313;;0,50564;E;6,37;;1017,7;;86,2;;
25.03.2019;23:00;10,280; ;38,616;;62,620;;0,50790;E;5,79;;1018,5;;89,3;;
26.03.2019;00:00;10,947; ;26,022;;43,068;;0,49907;E;5,04;;1019,2;;93,0;;
26.03.2019;01:00;12,304; ;17,284;;22,527;;0,47337;E;5,04;;1019,6;;95,2;;
26.03.2019;02:00;13,304; ;14,271;;21,500;;0,45003;E;4,99;;1019,9;;94,3;;
26.03.2019;03:00;13,957; ;11,599;;16,728;;0,41918;E;4,69;;1020,2;;93,2;;
26.03.2019;04:00;14,250; ;;*;;*;0,38621;E;4,63;;1020,3;;89,9;;
26.03.2019;05:00;14,353; ;18,737;;35,261;;0,35745;E;4,73;;1020,3;;84,6;;
26.03.2019;06:00;14,558; ;42,663;;84,608;;0,34490;E;4,89;;1020,3;;82,7;;
26.03.2019;07:00;15,033; ;62,506;;148,727;;0,35710;E;5,15;;1020,2;;78,6;;
26.03.2019;08:00;15,564; ;69,460;;182,695;;0,37236;E;5,48;;1020,3;;78,0;;
26.03.2019;09:00;16,105; ;69,749;;185,252;;0,38609;E;5,48;;1020,6;;87,2;;
26.03.2019;10:00;16,466; ;56,267;;148,253;;0,39474;E;6,79;;1020,6;;78,5;;
26.03.2019;11:00;16,708; ;43,916;;115,176;;0,40296;E;7,59;;1020,1;;70,9;;
26.03.2019;12:00;16,960; ;49,532;;123,053;;0,43011;E;7,94;;1019,9;;69,4;;
26.03.2019;13:00;17,275; ;44,965;;104,254;;0,44683;E;8,01;;1019,8;;74,5;;
26.03.2019;14:00;17,634; ;46,822;;128,703;;0,45038;E;8,56;;1019,6;;74,2;;
26.03.2019;15:00;17,813; ;45,936;;99,239;;0,43661;E;7,94;;1019,8;;80,6;;
26.03.2019;16:00;18,078; ;66,131;;138,988;;0,43237;E;7,45;;1020,0;;87,8;;
26.03.2019;17:00;18,279; ;58,811;;141,935;;0,43496;E;7,94;;1020,3;;82,8;;
26.03.2019;18:00;18,242; ;46,766;;111,446;;0,43594;E;7,84;;1020,5;;80,2;;
26.03.2019;19:00;18,128; ;59,957;;129,774;;0,45799;E;7,77;;1020,6;;80,9;;
26.03.2019;20:00;18,142; ;63,031;;113,896;;0,46993;E;7,55;;1021,0;;84,8;;
26.03.2019;21:00;18,132; ;45,514;;78,766;;0,48020;E;7,16;;1021,5;;86,8;;
26.03.2019;22:00;18,160; ;33,192;;55,523;;0,47929;E;6,64;;1022,0;;88,5;;
26.03.2019;23:00;18,160; ;35,544;;62,841;;0,48490;E;6,08;;1022,3;;90,3;;
27.03.2019;00:00;17,907; ;25,108;;43,485;;0,44158;E;5,71;;1022,6;;90,7;;
27.03.2019;01:00;16,900; ;20,253;;31,499;;0,40292;E;5,36;;1022,8;;91,1;;
27.03.2019;02:00;16,270; ;19,019;;23,973;;0,36852;E;5,00;;1022,9;;92,4;;
27.03.2019;03:00;15,965; ;18,600;;25,705;;0,32451;E;4,77;;1022,9;;93,8;;
27.03.2019;04:00;16,006; ;18,370;;26,442;;0,27458;E;5,09;;1023,0;;93,5;;
27.03.2019;05:00;16,279; ;;*;;*;0,23542;E;5,37;;1023,1;;92,8;;
27.03.2019;06:00;16,809; ;45,964;;106,270;;0,23453;E;5,53;;1023,3;;93,1;;
27.03.2019;07:00;17,521; ;63,002;;186,107;;0,26959;E;5,73;;1023,7;;92,8;;
27.03.2019;08:00;18,101; ;64,340;;189,868;;0,30290;E;6,05;;1024,0;;91,4;;
27.03.2019;09:00;18,581; ;69,576;;209,041;;0,32784;E;6,67;;1024,2;;87,8;;
27.03.2019;10:00;18,921; ;54,276;;152,347;;0,34700;E;7,61;;1024,5;;81,7;;
27.03.2019;11:00;19,153; ;64,955;;144,383;;0,35611;E;8,91;;1024,7;;75,3;;
27.03.2019;12:00;19,199; ;56,164;;135,836;;0,36467;E;9,98;;1024,9;;69,4;;
27.03.2019;13:00;19,214; ;60,701;;138,888;;0,37058;E;10,71;;1024,8;;64,9;;
27.03.2019;14:00;19,137; ;52,667;;133,280;;0,35394;E;11,49;;1024,7;;58,7;;
27.03.2019;15:00;19,022; ;64,117;;141,816;;0,32757;E;12,04;;1024,5;;53,8;;
27.03.2019;16:00;18,736; ;52,498;;115,774;;0,30649;E;12,12;;1024,4;;53,6;;
27.03.2019;17:00;18,532; ;47,081;;100,746;;0,29651;E;11,53;;1024,5;;55,6;;
27.03.2019;18:00;18,615; ;52,347;;117,196;;0,30198;E;11,04;;1024,5;;60,6;;
27.03.2019;19:00;18,780; ;48,919;;100,611;;0,30721;E;10,56;;1024,9;;66,5;;
27.03.2019;20:00;18,855; ;57,233;;106,140;;0,32287;E;10,28;;1025,2;;68,2;;
27.03.2019;21:00;18,813; ;50,274;;79,889;;0,33315;E;10,17;;1025,5;;68,9;;
27.03.2019;22:00;18,885; ;36,100;;56,238;;0,33795;E;9,54;;1025,7;;83,6;;
27.03.2019;23:00;19,196; ;33,526;;53,589;;0,33375;E;8,95;;1025,9;;92,9;;
28.03.2019;00:00;19,634; ;26,976;;39,032;;0,33080;E;8,96;;1026,0;;92,4;;
28.03.2019;01:00;19,864; ;15,066;;19,996;;0,31208;E;8,89;;1026,0;;89,3;;
28.03.2019;02:00;20,029; ;12,505;;16,258;;0,28111;E;8,85;;1025,8;;87,5;;
28.03.2019;03:00;20,346; ;15,015;;24,472;;0,25982;E;8,61;;1025,8;;89,1;;
28.03.2019;04:00;20,890; ;15,013;;22,321;;0,22616;E;8,40;;1026,0;;92,2;;
28.03.2019;05:00;21,419; ;26,494;;46,609;;0,20629;E;8,27;;1026,2;;93,7;;
28.03.2019;06:00;21,437; ;51,172;;116,625;;0,20810;E;8,19;;1026,3;;93,9;;
28.03.2019;07:00;21,456; ;76,604;;254,965;;0,23947;E;8,33;;1026,8;;93,9;;
28.03.2019;08:00;21,642; ;65,898;;230,278;;0,27093;E;8,59;;1027,0;;92,9;;
28.03.2019;09:00;21,650; ;62,716;;189,995;;0,29545;E;9,03;;1027,1;;89,9;;
28.03.2019;10:00;21,662; ;63,460;;185,600;;0,32171;E;10,48;;1027,4;;82,4;;
28.03.2019;11:00;21,676; ;60,590;;174,006;;0,33423;E;12,01;;1027,6;;71,5;;
28.03.2019;12:00;21,691; ;54,981;;135,908;;0,34234;E;12,97;;1027,3;;63,5;;
28.03.2019;13:00;21,755; ;52,227;;139,618;;0,35488;E;12,74;;1027,5;;61,2;;
28.03.2019;14:00;21,803; ;57,782;;140,002;;0,35669;E;13,11;;1027,5;;58,7;;
28.03.2019;15:00;21,951; ;69,948;;182,898;;0,33087;E;13,06;;1027,5;;59,2;;
28.03.2019;16:00;22,165; ;65,504;;138,332;;0,30519;E;13,10;;1027,3;;60,1;;
28.03.2019;17:00;22,540; ;66,233;;148,847;;0,30848;E;12,93;;1027,2;;62,1;;
28.03.2019;18:00;;;;;;;;;;;;;;;
28.03.2019;19:00;;;;;;;;;;;;;;;
28.03.2019;20:00;;;;;;;;;;;;;;;
28.03.2019;21:00;;;;;;;;;;;;;;;
28.03.2019;22:00;;;;;;;;;;;;;;;
