Lufthygienisches Überwachungssystem Niedersachsen;
Osnabrück (Verkehrsstation);;Feinstaub (PM10);;Stickstoffdioxid;;Stickstoffoxide;;Kohlenmonoxid;;Temperatur;;Luftdruck;;Relative Feuchte;;
Datum;Uhrzeit;µg/m³;Status;µg/m³;Status;µg/m³;Status;mg/m³;Status;°C;Status;hPa;Status;%;Status;
05.03.2019;15:00;12,805; ;47,574;;123,152;;0,39133;E;8,82;;996,6;;62,6;;
05.03.2019;16:00;12,846; ;52,131;;126,639;;0,35708;E;9,25;;997,1;;57,6;;
05.03.2019;17:00;12,756; ;50,156;;158,103;;0,34596;E;9,42;;997,5;;55,8;;
05.03.2019;18:00;12,709; ;61,812;;153,133;;0,34962;E;9,13;;998,0;;57,0;;
05.03.2019;19:00;12,954; ;86,931;;222,400;;0,41082;E;8,16;;998,9;;63,4;;
05.03.2019;20:00;13,119; ;68,308;;168,426;;0,46339;E;7,33;;999,7;;67,7;;
05.03.2019;21:00;13,321; ;55,857;;123,760;;0,48688;E;6,79;;1000,2;;70,7;;
05.03.2019;22:00;13,747; ;60,305;;132,315;;0,50070;E;6,32;;1000,5;;73,5;;
05.03.2019;23:00;14,129; ;56,921;;111,672;;0,50732;E;6,05;;1000,8;;74,7;;
06.03.2019;00:00;14,385; ;34,088;;47,100;;0,50508;E;6,00;;1001,1;;75,4;;
06.03.2019;01:00;14,717; ;30,735;;39,222;;0,49113;E;5,63;;1001,1;;78,0;;
06.03.2019;02:00;14,901; ;25,973;;30,184;;0,45773;E;5,57;;1000,7;;78,3;;
06.03.2019;03:00;14,768; ;;*;;*;0,37928;E;5,53;;1000,5;;78,8;;
06.03.2019;04:00;14,540; ;15,547;;17,849;;0,30153;E;5,41;;999,7;;80,5;;
06.03.2019;05:00;14,366; ;14,328;;18,569;;0,25398;E;5,30;;999,1;;86,9;;
06.03.2019;06:00;14,629; ;28,021;;59,885;;0,23350;E;4,99;;998,4;;94,1;;
06.03.2019;07:00;14,906; ;40,404;;114,214;;0,24095;E;5,47;;997,8;;94,9;;
06.03.2019;08:00;15,155; ;59,138;;197,177;;0,29765;E;6,02;;997,0;;93,0;;
06.03.2019;09:00;15,383; ;60,245;;173,489;;0,31792;E;6,63;;996,3;;89,8;;
06.03.2019;10:00;15,592; ;43,527;;114,676;;0,34145;E;7,68;;995,7;;85,0;;
06.03.2019;11:00;15,841; ;37,439;;94,221;;0,36553;E;9,02;;994,7;;76,4;;
06.03.2019;12:00;16,102; ;;*;;*;0,39355;E;10,30;;993,6;;70,8;;
06.03.2019;13:00;15,987; ;36,712;;86,802;;0,42582;E;12,33;;992,5;;58,5;;
06.03.2019;14:00;15,868; ;51,503;;129,486;;0,44524;E;13,57;;991,4;;53,0;;
06.03.2019;15:00;15,733; ;45,922;;103,594;;0,44106;E;13,96;;990,1;;49,9;;
06.03.2019;16:00;15,563; ;51,170;;131,793;;0,39941;E;13,93;;989,5;;52,3;;
06.03.2019;17:00;15,438; ;66,387;;183,113;;0,42652;E;13,44;;989,1;;56,7;;
06.03.2019;18:00;15,377; ;69,308;;207,287;;0,48208;E;12,28;;988,8;;63,1;;
06.03.2019;19:00;15,077; ;56,881;;118,603;;0,49513;E;11,98;;988,3;;60,3;;
06.03.2019;20:00;14,707; ;41,782;;84,541;;0,47910;E;11,91;;988,0;;62,2;;
06.03.2019;21:00;14,356; ;30,419;;59,125;;0,48367;E;11,30;;987,3;;71,7;;
06.03.2019;22:00;13,795; ;21,587;;33,561;;0,46803;E;11,43;;986,8;;73,7;;
06.03.2019;23:00;13,311; ;22,132;;35,697;;0,45755;E;11,35;;986,5;;77,2;;
07.03.2019;00:00;13,051; ;12,739;;20,190;;0,42949;E;10,85;;986,3;;83,5;;
07.03.2019;01:00;12,857; ;9,783;;12,749;;0,37266;E;10,82;;985,6;;82,8;;
07.03.2019;02:00;12,759; ;9,329;;11,662;;0,29792;E;10,85;;984,8;;80,9;;
07.03.2019;03:00;12,686; ;8,597;;10,807;;0,26355;E;10,99;;984,1;;78,8;;
07.03.2019;04:00;12,631; ;;*;;*;0,23836;E;10,63;;983,3;;83,8;;
07.03.2019;05:00;12,491; ;13,273;;16,981;;0,20868;E;10,55;;982,3;;83,9;;
07.03.2019;06:00;12,165; ;28,031;;52,525;;0,20616;E;10,46;;981,2;;85,5;;
07.03.2019;07:00;11,821; ;33,381;;78,508;;0,20668;E;10,83;;979,4;;82,2;;
07.03.2019;08:00;11,523; ;52,111;;147,622;;0,24346;E;11,91;;979,1;;73,1;;
07.03.2019;09:00;10,972; ;28,782;;72,785;;0,25905;E;11,90;;979,9;;69,5;;
07.03.2019;10:00;10,380; ;35,367;;92,264;;0,29834;E;9,09;;982,5;;82,6;;
07.03.2019;11:00;9,958; ;33,819;;84,660;;0,31330;E;9,00;;983,8;;82,2;;
07.03.2019;12:00;9,956; ;39,006;;99,240;;0,33489;E;8,94;;985,0;;82,8;;
07.03.2019;13:00;10,007; ;33,370;;96,887;;0,34918;E;9,91;;986,1;;69,2;;
07.03.2019;14:00;10,066; ;31,817;;103,064;;0,35599;E;10,41;;986,6;;63,0;;
07.03.2019;15:00;10,044; ;46,794;;107,958;;0,36765;E;9,82;;986,7;;70,6;;
07.03.2019;16:00;10,106; ;54,626;;145,819;;0,35788;E;10,13;;986,9;;68,5;;
07.03.2019;17:00;10,067; ;44,536;;135,512;;0,38232;E;9,91;;987,4;;66,5;;
07.03.2019;18:00;9,974; ;67,783;;157,358;;0,38712;E;8,12;;987,8;;77,9;;
07.03.2019;19:00;9,846; ;49,284;;116,304;;0,40574;E;7,49;;987,9;;79,2;;
07.03.2019;20:00;9,770; ;32,368;;72,406;;0,40413;E;7,48;;988,1;;77,1;;
07.03.2019;21:00;9,597; ;21,776;;37,807;;0,39469;E;8,21;;988,3;;68,7;;
07.03.2019;22:00;9,535; ;21,898;;41,823;;0,38442;E;8,11;;988,2;;69,4;;
07.03.2019;23:00;9,442; ;16,132;;27,767;;0,35957;E;8,29;;987,9;;65,0;;
08.03.2019;00:00;9,295; ;9,073;;13,268;;0,32097;E;8,34;;987,5;;66,1;;
08.03.2019;01:00;9,129; ;8,047;;11,463;;0,27691;E;7,57;;987,7;;77,1;;
08.03.2019;02:00;8,933; ;7,050;;9,106;;0,22669;E;7,12;;988,3;;83,9;;
08.03.2019;03:00;8,755; ;5,019;;10,403;;0,18643;E;7,02;;988,9;;86,9;;
08.03.2019;04:00;8,573; ;5,889;;7,724;;0,15997;E;6,68;;989,8;;87,0;;
08.03.2019;05:00;8,527; ;;*;;*;0,14718;E;6,61;;990,8;;87,2;;
08.03.2019;06:00;8,648; ;10,886;;28,632;;0,13747;E;6,72;;992,2;;87,4;;
08.03.2019;07:00;8,938; ;24,086;;63,506;;0,14540;E;6,61;;993,6;;89,5;;
08.03.2019;08:00;9,274; ;39,163;;128,909;;0,18475;E;6,35;;995,4;;92,1;;
08.03.2019;09:00;9,898; ;33,904;;85,642;;0,19776;E;5,97;;997,6;;90,2;;
08.03.2019;10:00;10,746; ;36,907;;98,391;;0,21388;E;6,85;;999,3;;86,0;;
08.03.2019;11:00;11,259; ;33,253;;79,796;;0,22531;E;8,55;;1000,6;;73,8;;
08.03.2019;12:00;11,591; ;46,910;;116,208;;0,24189;E;7,04;;1001,8;;80,4;;
08.03.2019;13:00;11,965; ;39,480;;112,782;;0,26507;E;8,62;;1002,8;;69,8;;
08.03.2019;14:00;12,373; ;72,803;;192,042;;0,30408;E;7,64;;1003,7;;76,2;;
08.03.2019;15:00;12,795; ;52,919;;123,573;;0,31680;E;8,80;;1003,7;;60,7;;
08.03.2019;16:00;13,164; ;69,685;;166,854;;0,32496;E;7,85;;1004,3;;78,6;;
08.03.2019;17:00;13,529; ;60,209;;148,279;;0,34895;E;8,83;;1004,4;;62,9;;
08.03.2019;18:00;13,874; ;72,942;;168,918;;0,38108;E;8,53;;1004,4;;62,1;;
08.03.2019;19:00;14,352; ;76,530;;208,000;;0,44967;E;7,83;;1004,5;;67,3;;
08.03.2019;20:00;14,764; ;70,699;;170,403;;0,50691;E;7,91;;1004,3;;66,1;;
08.03.2019;21:00;15,233; ;45,858;;108,306;;0,51836;E;7,80;;1004,0;;68,1;;
08.03.2019;22:00;15,583; ;40,290;;103,074;;0,50374;E;6,92;;1003,6;;79,0;;
08.03.2019;23:00;15,843; ;36,686;;73,536;;0,49238;E;6,61;;1002,9;;78,2;;
09.03.2019;00:00;16,270; ;28,466;;50,637;;0,45857;E;6,74;;1001,8;;81,3;;
09.03.2019;01:00;16,680; ;23,812;;38,541;;0,43652;E;6,82;;1000,8;;85,8;;
09.03.2019;02:00;17,151; ;18,587;;27,187;;0,40627;E;6,50;;999,9;;91,7;;
09.03.2019;03:00;17,504; ;16,592;;21,134;;0,33824;E;6,34;;998,4;;93,1;;
09.03.2019;04:00;17,761; ;11,549;;15,704;;0,27223;E;6,21;;997,0;;94,3;;
09.03.2019;05:00;17,750; ;10,965;;17,369;;0,24619;E;6,43;;996,4;;97,0;;
09.03.2019;06:00;17,486; ;10,424;;16,429;;0,22612;E;7,02;;996,5;;97,6;;
09.03.2019;07:00;17,187; ;12,862;;20,688;;0,21336;E;7,06;;997,5;;94,2;;
09.03.2019;08:00;16,922; ;18,069;;30,978;;0,20570;E;6,98;;998,2;;92,4;;
09.03.2019;09:00;16,651; ;17,828;;33,455;;0,19766;E;7,76;;998,9;;88,8;;
09.03.2019;10:00;16,199; ;22,917;;48,244;;0,19688;E;8,91;;999,4;;78,0;;
09.03.2019;11:00;15,956; ;26,383;;57,766;;0,20728;E;9,53;;999,4;;76,4;;
09.03.2019;12:00;15,808; ;24,770;;54,715;;0,22128;E;10,28;;999,4;;71,6;;
09.03.2019;13:00;15,641; ;26,322;;62,467;;0,24230;E;11,00;;999,0;;68,0;;
09.03.2019;14:00;15,580; ;31,321;;66,320;;0,26146;E;10,62;;998,6;;70,5;;
09.03.2019;15:00;15,531; ;39,937;;97,478;;0,29267;E;9,96;;996,8;;74,5;;
09.03.2019;16:00;15,341; ;25,706;;54,442;;0,30813;E;8,44;;995,7;;86,3;;
09.03.2019;17:00;15,266; ;31,965;;62,461;;0,32339;E;7,63;;995,7;;90,3;;
09.03.2019;18:00;14,838; ;23,108;;42,059;;0,31608;E;6,26;;996,6;;89,7;;
09.03.2019;19:00;14,387; ;16,007;;32,932;;0,30152;E;6,69;;999,1;;84,6;;
09.03.2019;20:00;13,906; ;17,337;;33,069;;0,28781;E;5,88;;1001,8;;81,3;;
09.03.2019;21:00;13,547; ;27,568;;55,500;;0,27647;E;5,45;;1002,8;;80,6;;
09.03.2019;22:00;13,321; ;28,238;;51,605;;0,26520;E;5,27;;1003,3;;79,6;;
09.03.2019;23:00;13,283; ;;*;;*;0,24338;E;5,36;;1003,5;;81,8;;
10.03.2019;00:00;13,080; ;26,836;;47,897;;0,23236;E;5,83;;1003,6;;84,9;;
10.03.2019;01:00;12,876; ;19,418;;32,343;;0,22061;E;6,37;;1003,4;;81,6;;
10.03.2019;02:00;12,699; ;20,229;;31,473;;0,22631;E;6,54;;1003,2;;78,9;;
10.03.2019;03:00;12,669; ;17,611;;27,009;;0,23193;E;6,38;;1002,6;;78,2;;
10.03.2019;04:00;12,837; ;15,565;;25,304;;0,24052;E;6,25;;1001,6;;79,9;;
10.03.2019;05:00;13,150; ;17,112;;26,429;;0,23400;E;6,11;;1000,4;;79,5;;
10.03.2019;06:00;13,670; ;22,136;;31,982;;0,23562;E;6,14;;999,3;;79,5;;
10.03.2019;07:00;14,032; ;20,165;;30,542;;0,23194;E;6,05;;998,1;;81,5;;
10.03.2019;08:00;13,994; ;15,320;;23,861;;0,23320;E;5,21;;997,0;;88,5;;
10.03.2019;09:00;13,902; ;27,842;;41,829;;0,23840;E;4,70;;995,8;;94,0;;
10.03.2019;10:00;13,728; ;36,422;;66,033;;0,26411;E;4,51;;994,8;;94,9;;
10.03.2019;11:00;13,463; ;28,079;;41,820;;0,28081;E;4,49;;993,4;;95,3;;
10.03.2019;12:00;13,152; ;22,059;;31,395;;0,28548;E;4,73;;992,0;;94,9;;
10.03.2019;13:00;12,831; ;25,076;;34,614;;0,29433;E;4,95;;990,8;;96,4;;
10.03.2019;14:00;12,371; ;26,565;;40,964;;0,30216;E;4,99;;989,5;;98,1;;
10.03.2019;15:00;11,946; ;30,886;;42,332;;0,31441;E;5,14;;988,3;;98,5;;
10.03.2019;16:00;11,642; ;35,249;;55,307;;0,33789;E;5,08;;987,8;;98,6;;
10.03.2019;17:00;11,241; ;30,139;;47,576;;0,34558;E;4,23;;989,1;;97,8;;
10.03.2019;18:00;11,136; ;35,231;;63,154;;0,33560;E;1,58;;993,0;;98,5;;
10.03.2019;19:00;10,941; ;31,390;;65,258;;0,33091;E;0,83;;997,7;;99,7;;
10.03.2019;20:00;10,908; ;37,806;;74,566;;0,34198;E;1,05;;999,7;;100,0;;
10.03.2019;21:00;10,858; ;33,444;;61,327;;0,34895;E;1,21;;1000,8;;99,9;;
10.03.2019;22:00;10,558; ;28,714;;54,372;;0,35261;E;1,23;;1001,2;;99,8;;
10.03.2019;23:00;10,153; ;14,539;;25,764;;0,34466;E;2,01;;1001,9;;97,3;;
11.03.2019;00:00;9,748; ;;*;;*;0,31501;E;2,18;;1002,1;;95,7;;
11.03.2019;01:00;9,337; ;7,364;;9,413;;0,29360;E;2,24;;1002,1;;93,6;;
11.03.2019;02:00;9,001; ;8,964;;10,937;;0,26833;E;2,26;;1002,0;;92,8;;
11.03.2019;03:00;8,659; ;8,625;;10,206;;0,24969;E;2,54;;1001,9;;90,6;;
11.03.2019;04:00;8,127; ;8,865;;12,160;;0,22312;E;1,26;;1001,9;;96,4;;
11.03.2019;05:00;7,657; ;10,740;;15,045;;0,19939;E;1,42;;1001,5;;97,1;;
11.03.2019;06:00;7,258; ;26,104;;57,482;;0,19510;E;1,90;;1001,6;;95,5;;
11.03.2019;07:00;6,821; ;37,347;;91,137;;0,20661;E;1,98;;1001,9;;93,4;;
11.03.2019;08:00;6,645; ;64,778;;222,675;;0,27510;E;1,94;;1002,2;;94,5;;
11.03.2019;09:00;6,587; ;72,384;;214,571;;0,31799;E;1,96;;1002,6;;96,3;;
11.03.2019;10:00;6,545; ;60,659;;195,428;;0,35355;E;1,74;;1003,2;;98,1;;
11.03.2019;11:00;6,565; ;58,793;;152,734;;0,38325;E;2,18;;1003,9;;98,5;;
11.03.2019;12:00;6,602; ;47,397;;119,393;;0,40992;E;3,21;;1004,2;;96,0;;
11.03.2019;13:00;6,794; ;54,128;;140,540;;0,45816;E;3,68;;1004,5;;96,5;;
11.03.2019;14:00;6,951; ;41,760;;110,348;;0,46853;E;4,92;;1004,6;;93,3;;
11.03.2019;15:00;7,053; ;38,303;;92,308;;0,47333;E;5,61;;1004,6;;88,9;;
11.03.2019;16:00;7,211; ;33,056;;91,678;;0,42783;E;4,79;;1005,0;;94,0;;
11.03.2019;17:00;7,388; ;38,860;;101,963;;0,41350;E;4,95;;1005,1;;93,7;;
11.03.2019;18:00;7,571; ;30,030;;71,264;;0,40212;E;4,35;;1006,1;;96,3;;
11.03.2019;19:00;7,740; ;27,089;;54,887;;0,38565;E;4,70;;1008,2;;95,0;;
11.03.2019;20:00;7,876; ;34,708;;68,389;;0,38337;E;4,57;;1010,7;;94,0;;
11.03.2019;21:00;8,058; ;26,010;;51,266;;0,34836;E;4,40;;1011,9;;95,6;;
11.03.2019;22:00;8,439; ;22,529;;46,478;;0,33092;E;4,31;;1013,0;;96,5;;
11.03.2019;23:00;9,001; ;19,905;;38,305;;0,31072;E;4,35;;1013,5;;96,5;;
12.03.2019;00:00;9,297; ;19,895;;32,307;;0,28897;E;4,38;;1014,2;;96,8;;
12.03.2019;01:00;9,616; ;;*;;*;0,26755;E;4,26;;1014,5;;96,4;;
12.03.2019;02:00;9,897; ;16,023;;20,874;;0,24775;E;3,98;;1014,6;;96,5;;
12.03.2019;03:00;10,158; ;16,009;;20,821;;0,23882;E;3,39;;1014,5;;96,7;;
12.03.2019;04:00;10,590; ;15,096;;17,880;;0,21862;E;2,76;;1013,7;;96,3;;
12.03.2019;05:00;11,013; ;17,194;;23,305;;0,21063;E;2,35;;1013,1;;95,3;;
12.03.2019;06:00;11,374; ;41,102;;96,496;;0,23122;E;2,25;;1012,8;;94,1;;
12.03.2019;07:00;12,109; ;53,893;;142,320;;0,29055;E;2,78;;1011,9;;89,4;;
12.03.2019;08:00;12,835; ;70,106;;325,259;;0,38361;E;3,40;;1011,0;;84,9;;
12.03.2019;09:00;13,414; ;65,668;;211,519;;0,44170;E;4,51;;1010,1;;81,7;;
12.03.2019;10:00;13,989; ;55,967;;166,397;;0,48359;E;5,03;;1009,4;;82,5;;
12.03.2019;11:00;14,514; ;56,085;;150,991;;0,51729;E;5,81;;1007,8;;80,7;;
12.03.2019;12:00;14,901; ;47,762;;130,388;;0,54774;E;7,02;;1006,0;;72,2;;
12.03.2019;13:00;14,979; ;41,348;;102,177;;0,56648;E;7,76;;1004,4;;65,1;;
12.03.2019;14:00;15,060; ;38,684;;97,051;;0,56448;E;8,63;;1002,5;;60,0;;
12.03.2019;15:00;15,134; ;41,534;;108,110;;0,52657;E;9,65;;1000,9;;51,2;;
12.03.2019;16:00;15,116; ;49,647;;124,783;;0,46967;E;9,95;;999,1;;45,9;;
12.03.2019;17:00;15,161; ;51,156;;129,210;;0,44887;E;9,52;;997,4;;47,4;;
12.03.2019;18:00;15,279; ;52,553;;123,270;;0,44650;E;9,07;;995,4;;49,1;;
12.03.2019;19:00;15,362; ;44,125;;100,269;;0,44672;E;8,89;;993,7;;48,4;;
12.03.2019;20:00;15,378; ;34,967;;69,532;;0,44206;E;8,88;;992,0;;46,4;;
12.03.2019;21:00;15,177; ;22,990;;44,041;;0,43874;E;9,16;;990,9;;43,0;;
12.03.2019;22:00;14,919; ;14,916;;37,690;;0,42415;E;8,93;;990,0;;50,2;;
12.03.2019;23:00;14,549; ;14,637;;25,172;;0,41138;E;7,71;;989,6;;70,0;;
13.03.2019;00:00;14,254; ;11,596;;18,683;;0,38021;E;5,48;;991,5;;86,3;;
13.03.2019;01:00;13,938; ;11,018;;14,530;;0,33803;E;4,87;;993,0;;86,2;;
13.03.2019;02:00;13,674; ;;*;;*;0,29271;E;4,85;;993,6;;82,3;;
13.03.2019;03:00;13,520; ;7,465;;9,275;;0,25383;E;4,88;;993,6;;82,6;;
13.03.2019;04:00;13,431; ;7,413;;8,314;;0,22468;E;5,02;;993,4;;80,9;;
13.03.2019;05:00;13,353; ;9,259;;13,631;;0,20633;E;5,22;;993,1;;78,6;;
13.03.2019;06:00;13,205; ;17,515;;33,487;;0,19873;E;5,66;;993,1;;74,9;;
13.03.2019;07:00;12,722; ;25,151;;70,104;;0,19906;E;5,87;;992,9;;74,4;;
13.03.2019;08:00;12,386; ;41,269;;151,080;;0,23880;E;6,03;;992,6;;75,1;;
13.03.2019;09:00;12,111; ;33,671;;91,217;;0,26026;E;6,14;;992,3;;76,0;;
13.03.2019;10:00;11,881; ;29,635;;68,798;;0,27930;E;6,47;;991,7;;74,7;;
13.03.2019;11:00;11,691; ;32,356;;84,378;;0,29948;E;6,37;;991,7;;79,5;;
13.03.2019;12:00;11,539; ;36,915;;89,338;;0,32306;E;5,96;;991,6;;86,4;;
13.03.2019;13:00;11,480; ;34,630;;86,358;;0,34916;E;6,47;;991,4;;82,4;;
13.03.2019;14:00;11,494; ;37,536;;114,122;;0,37774;E;5,93;;991,0;;90,3;;
13.03.2019;15:00;11,412; ;43,320;;129,363;;0,40800;E;5,37;;990,8;;94,2;;
13.03.2019;16:00;11,292; ;42,614;;132,121;;0,40237;E;5,65;;990,8;;94,6;;
13.03.2019;17:00;11,218; ;51,432;;154,793;;0,43009;E;6,18;;990,7;;94,0;;
13.03.2019;18:00;11,222; ;54,391;;123,251;;0,47620;E;6,23;;990,8;;94,1;;
13.03.2019;19:00;11,361; ;45,198;;121,638;;0,49919;E;6,25;;991,5;;95,3;;
13.03.2019;20:00;11,526; ;26,587;;54,755;;0,50111;E;6,37;;992,4;;90,3;;
13.03.2019;21:00;11,783; ;10,069;;40,292;;0,48835;E;6,59;;993,4;;86,3;;
13.03.2019;22:00;12,181; ;17,811;;34,399;;0,46389;E;6,55;;994,2;;85,4;;
13.03.2019;23:00;12,600; ;14,678;;23,968;;0,42502;E;6,67;;995,0;;82,6;;
14.03.2019;00:00;13,174; ;8,859;;16,288;;0,38694;E;6,97;;995,9;;78,9;;
14.03.2019;01:00;13,854; ;6,263;;9,619;;0,33616;E;6,74;;997,0;;80,8;;
14.03.2019;02:00;14,354; ;9,174;;10,567;;0,27406;E;6,45;;997,6;;80,0;;
14.03.2019;03:00;14,842; ;;*;;*;0,23587;E;5,95;;997,8;;86,1;;
14.03.2019;04:00;15,382; ;12,994;;18,272;;0,21373;E;6,23;;997,5;;88,1;;
14.03.2019;05:00;15,825; ;11,995;;16,242;;0,20144;E;6,46;;997,0;;86,6;;
14.03.2019;06:00;16,196; ;20,760;;41,369;;0,20703;E;6,46;;996,5;;84,6;;
14.03.2019;07:00;16,486; ;32,311;;78,055;;0,21881;E;6,19;;995,6;;85,8;;
14.03.2019;08:00;16,709; ;61,462;;183,022;;0,28251;E;6,18;;994,6;;86,6;;
14.03.2019;09:00;16,879; ;46,316;;131,704;;0,32474;E;5,94;;993,4;;88,8;;
14.03.2019;10:00;16,692; ;58,413;;146,006;;0,35571;E;5,54;;992,2;;93,0;;
14.03.2019;11:00;16,391; ;49,371;;122,354;;0,38995;E;5,53;;990,4;;94,6;;
14.03.2019;12:00;16,092; ;47,381;;133,153;;0,41832;E;5,59;;988,5;;94,7;;
14.03.2019;13:00;15,789; ;49,329;;126,288;;0,44944;E;5,87;;986,4;;95,2;;
14.03.2019;14:00;15,483; ;50,804;;147,373;;0,48388;E;6,03;;984,4;;95,7;;
14.03.2019;15:00;15,345; ;55,906;;146,486;;0,51453;E;6,48;;982,6;;97,9;;
14.03.2019;16:00;15,340; ;36,976;;92,401;;0,48269;E;7,76;;982,4;;96,4;;
14.03.2019;17:00;15,217; ;24,379;;74,660;;0,47429;E;7,84;;983,6;;92,9;;
14.03.2019;18:00;15,085; ;41,047;;107,693;;0,48694;E;7,32;;985,5;;95,5;;
14.03.2019;19:00;14,842; ;38,584;;75,914;;0,48057;E;6,79;;987,5;;96,6;;
14.03.2019;20:00;14,802; ;24,007;;46,009;;0,46785;E;6,97;;989,3;;93,0;;
14.03.2019;21:00;14,784; ;18,973;;37,632;;0,44864;E;6,87;;990,5;;92,3;;
14.03.2019;22:00;14,614; ;16,422;;27,627;;0,40666;E;6,61;;991,8;;90,8;;
14.03.2019;23:00;14,424; ;18,167;;29,312;;0,37138;E;6,02;;992,9;;91,6;;
15.03.2019;00:00;14,285; ;19,256;;27,015;;0,34509;E;5,77;;993,9;;91,7;;
15.03.2019;01:00;14,093; ;15,113;;20,474;;0,31785;E;6,33;;994,3;;88,6;;
15.03.2019;02:00;13,985; ;13,426;;17,283;;0,27939;E;6,51;;995,0;;85,3;;
15.03.2019;03:00;13,806; ;14,142;;17,951;;0,25590;E;6,71;;995,1;;83,8;;
15.03.2019;04:00;13,496; ;;*;;*;0,24217;E;6,24;;995,1;;85,3;;
15.03.2019;05:00;13,187; ;16,977;;22,369;;0,23268;E;6,27;;995,1;;84,5;;
15.03.2019;06:00;12,869; ;42,683;;81,800;;0,24268;E;6,28;;994,9;;83,8;;
15.03.2019;07:00;12,646; ;47,980;;126,837;;0,27389;E;6,31;;994,7;;84,0;;
15.03.2019;08:00;12,484; ;71,997;;201,597;;0,35566;E;6,54;;994,2;;87,5;;
15.03.2019;09:00;12,599; ;55,909;;161,884;;0,41031;E;6,76;;993,5;;88,9;;
15.03.2019;10:00;13,182; ;64,644;;187,912;;0,45276;E;6,84;;993,0;;91,9;;
15.03.2019;11:00;13,562; ;50,372;;138,192;;0,48171;E;6,88;;992,2;;95,5;;
15.03.2019;12:00;13,857; ;59,205;;149,684;;0,53103;E;7,46;;991,4;;98,4;;
15.03.2019;13:00;14,006; ;46,916;;160,234;;0,56480;E;9,08;;991,2;;98,9;;
15.03.2019;14:00;14,165; ;36,303;;103,379;;0,57805;E;11,25;;990,8;;91,8;;
15.03.2019;15:00;14,314; ;42,219;;117,225;;0,57967;E;11,48;;990,8;;91,6;;
15.03.2019;16:00;14,352; ;36,198;;98,454;;0,51980;E;10,48;;991,4;;88,1;;
15.03.2019;17:00;14,498; ;30,448;;68,692;;0,48913;E;10,32;;991,8;;78,5;;
15.03.2019;18:00;14,491; ;17,434;;52,115;;0,45453;E;10,72;;992,1;;68,4;;
15.03.2019;19:00;14,494; ;24,128;;47,059;;0,43152;E;9,94;;993,4;;64,3;;
15.03.2019;20:00;14,298; ;21,281;;45,508;;0,38951;E;9,07;;994,6;;60,8;;
15.03.2019;21:00;14,093; ;13,825;;31,044;;0,35823;E;8,47;;995,5;;62,4;;
15.03.2019;22:00;14,014; ;18,888;;34,725;;0,33036;E;7,96;;996,4;;66,9;;
15.03.2019;23:00;13,912; ;26,403;;46,094;;0,29811;E;7,46;;996,9;;67,4;;
16.03.2019;00:00;13,781; ;28,716;;48,373;;0,28220;E;7,00;;997,6;;70,5;;
16.03.2019;01:00;13,610; ;27,354;;45,279;;0,26693;E;6,76;;998,3;;73,3;;
16.03.2019;02:00;13,387; ;14,722;;21,846;;0,25595;E;7,07;;998,8;;72,4;;
16.03.2019;03:00;13,115; ;12,665;;20,507;;0,24287;E;7,16;;999,2;;69,8;;
16.03.2019;04:00;12,872; ;19,403;;27,218;;0,23306;E;7,00;;999,4;;71,3;;
16.03.2019;05:00;12,721; ;;*;;*;0,22543;E;6,76;;999,8;;74,7;;
16.03.2019;06:00;12,666; ;20,549;;33,644;;0,22472;E;6,66;;999,8;;75,5;;
16.03.2019;07:00;12,353; ;12,859;;20,951;;0,21012;E;6,25;;1000,0;;74,3;;
16.03.2019;08:00;11,926; ;38,227;;64,824;;0,22141;E;5,66;;999,9;;80,4;;
16.03.2019;09:00;11,394; ;52,828;;101,444;;0,25297;E;5,27;;999,3;;88,8;;
16.03.2019;10:00;10,919; ;59,628;;122,855;;0,28984;E;5,38;;998,7;;94,4;;
16.03.2019;11:00;10,782; ;53,716;;118,338;;0,34148;E;6,07;;997,6;;97,7;;
16.03.2019;12:00;10,707; ;35,207;;76,068;;0,36908;E;8,37;;996,6;;97,4;;
16.03.2019;13:00;10,678; ;26,931;;60,728;;0,39596;E;9,31;;996,2;;96,0;;
16.03.2019;14:00;10,642; ;27,855;;65,307;;0,41629;E;9,74;;995,7;;90,7;;
16.03.2019;15:00;10,587; ;22,031;;53,895;;0,43902;E;10,40;;995,3;;81,9;;
16.03.2019;16:00;10,576; ;21,588;;45,652;;0,43116;E;10,57;;994,8;;77,7;;
16.03.2019;17:00;10,470; ;26,946;;56,564;;0,41209;E;10,49;;994,5;;77,2;;
16.03.2019;18:00;10,414; ;26,564;;57,346;;0,39429;E;10,77;;994,0;;71,6;;
16.03.2019;19:00;10,362; ;22,076;;44,428;;0,36001;E;10,64;;993,8;;70,0;;
16.03.2019;20:00;10,339; ;25,235;;48,567;;0,35027;E;10,53;;993,7;;71,2;;
16.03.2019;21:00;10,275; ;20,476;;39,638;;0,34253;E;10,59;;993,5;;69,4;;
16.03.2019;22:00;10,180; ;21,302;;36,382;;0,33906;E;10,61;;992,7;;69,5;;
16.03.2019;23:00;10,158; ;19,101;;34,007;;0,33779;E;10,59;;991,9;;69,9;;
17.03.2019;00:00;10,118; ;15,399;;28,190;;0,33117;E;10,66;;991,2;;70,0;;
17.03.2019;01:00;10,031; ;13,488;;22,322;;0,30856;E;10,68;;990,2;;70,7;;
